date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:40:36	29751/29751	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:35%20GMT	http://api.jquery.com/callbacks.fired/	/Users/benoit/websites/api.jquery.com/api.jquery.com/callbacks.fired/index.html	(from http://api.jquery.com/)
16:40:36	30148/30148	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:35%20GMT	http://api.jquery.com/callbacks.fireWith/	/Users/benoit/websites/api.jquery.com/api.jquery.com/callbacks.fireWith/index.html	(from http://api.jquery.com/)
16:40:36	30587/30587	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:35%20GMT	http://api.jquery.com/callbacks.has/	/Users/benoit/websites/api.jquery.com/api.jquery.com/callbacks.has/index.html	(from http://api.jquery.com/)
16:40:37	40545/40545	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:36%20GMT	http://api.jquery.com/callbacks.lock/	/Users/benoit/websites/api.jquery.com/api.jquery.com/callbacks.lock/index.html	(from http://api.jquery.com/)
16:40:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2019%20Feb%202013%2015:40:36%20GMT	http://api.jquery.com/Ajax_Events	/Users/benoit/websites/api.jquery.com/api.jquery.com/Ajax_Events.10.delayed	(from http://api.jquery.com/)
16:40:38	30243/30243	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:36%20GMT	http://api.jquery.com/callbacks.locked/	/Users/benoit/websites/api.jquery.com/api.jquery.com/callbacks.locked/index.html	(from http://api.jquery.com/)
16:40:38	37604/37604	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:36%20GMT	http://api.jquery.com/checkbox-selector/	/Users/benoit/websites/api.jquery.com/api.jquery.com/checkbox-selector/index.html	(from http://api.jquery.com/)
16:40:39	30801/30801	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:36%20GMT	http://api.jquery.com/callbacks.remove/	/Users/benoit/websites/api.jquery.com/api.jquery.com/callbacks.remove/index.html	(from http://api.jquery.com/)
16:40:39	41943/41943	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:36%20GMT	http://api.jquery.com/change/	/Users/benoit/websites/api.jquery.com/api.jquery.com/change/index.html	(from http://api.jquery.com/)
16:40:39	42899/42899	---MC-	200	added ('OK')	text/html	date:Tue,%2019%20Feb%202013%2015:40:37%20GMT	http://api.jquery.com/checked-selector/	/Users/benoit/websites/api.jquery.com/api.jquery.com/checked-selector/index.html	(from http://api.jquery.com/)
